# index	norm
0		0.000000000000078
1		0.000000000000043
2		0.000000000000025
3		0.000000000000031
4		0.000000000000026
5		0.000000000000037
6		0.000000000000028
7		0.000000000000019
8		0.000000000000041
9		0.000000000000016
10		0.000000000000027
11		0.000000000000020
12		0.000000000000032
13		0.000000000000029
14		0.000000000000030
15		0.000000000000041
16		0.000000000000045
17		0.000000000000037
