# time	sumOffDiagonal
0		633.000000000000000
1		597.036341525870057
2		559.976814627983345
3		515.732747111140384
4		463.558503908240709
5		441.061592967195168
6		406.495851218834275
7		375.891617372196663
8		340.190285215863980
9		315.707619592729031
10		290.631936198095275
11		270.161370933078558
12		257.396691699981318
13		244.582664196746549
14		229.908519346101770
15		223.576552757129065
16		208.488255615691315
17		195.548625753416616
18		185.488650926833486
19		180.551235352939671
20		170.751225048594364
21		161.427757100353574
22		154.041572937089455
23		149.187615264761945
24		143.065472668862640
25		136.040538917737734
26		131.147939013068083
27		125.467092586748151
28		125.040951189381147
29		120.235338341462992
30		115.213358311414567
31		112.481281576777121
32		108.562975086786750
33		104.734780054429578
34		100.803282456047739
35		96.682232376719199
36		93.718434633735299
37		89.526620768233428
38		86.322072445400792
39		82.583247139005451
40		80.583020490672482
41		77.811471534314151
42		74.878344342891253
43		71.809265195855829
44		66.892984099517903
45		63.943828944855319
46		61.284039462552620
47		60.119438286630846
48		57.717407385453519
49		55.079633767584376
50		53.308400274841127
51		51.656536527677609
52		49.586455831708442
53		47.535807204853953
54		45.226574581924922
55		43.166759844731217
56		41.663796157087823
57		40.969766661399859
58		39.349369059938944
59		37.432031076606634
60		35.675618792507905
61		33.937223984358745
62		32.408706241786192
63		30.939628024851775
64		29.513964635888669
65		28.363814000055861
66		27.076584459496573
67		25.716211434128994
68		24.740821089801422
69		24.000311813446217
70		22.897201707605529
71		21.924543665401188
72		20.881764943539395
73		19.895841525579822
74		18.946536715581562
75		17.969822501387476
76		17.037607683189169
77		16.093033364966324
78		15.153278320334509
79		14.282394409082858
80		13.426929132595147
81		12.716243257895714
82		12.051957128147937
83		11.388714251081444
84		10.795830562967177
85		10.255316496675157
86		9.704982361710149
87		9.116772928229480
88		8.554167683614384
89		8.072171516028039
90		7.689106973637243
91		7.253650259547855
92		6.824032571071047
93		6.407107527522212
94		6.040186379439704
95		5.665024368965225
96		5.323960933848983
97		4.986146264774575
98		4.653657622863477
99		4.350610881311883
100		4.044150968239722
101		3.765878882632528
102		3.471333119132119
103		3.181214915395895
104		2.906893815314594
105		2.679297795603490
106		2.455307834735261
107		2.248373065480250
108		2.068985624841285
109		1.919133367644601
110		1.779735384082827
111		1.647507473257853
112		1.523932086390915
113		1.432974274940372
114		1.342932857975983
115		1.263815075931085
116		1.190879591923452
117		1.119654587486753
118		1.048856614696916
119		0.981206163493252
120		0.915110079204186
121		0.855492180293987
122		0.805649521103357
123		0.756839465372510
124		0.708617949184885
125		0.659710244969514
126		0.611787437337252
127		0.564364293950244
128		0.520968742695044
129		0.480169091254699
130		0.439313443883113
131		0.398537600418002
132		0.361555149031262
133		0.334429755324256
134		0.308103641782677
135		0.282406555740745
136		0.257064923612222
137		0.234651157691016
138		0.213603420803149
139		0.195630684239795
140		0.178705762748979
141		0.162240038642694
142		0.145870666739015
143		0.130012407161612
144		0.114173038347783
145		0.099694050944274
146		0.086312675805924
147		0.073518325605288
148		0.066092031314343
149		0.059253846170257
150		0.052931510448290
151		0.046739959918406
152		0.040739220947176
153		0.034833219033250
154		0.030828707926549
155		0.026839711054354
156		0.023133382403886
157		0.019779799120344
158		0.017312063007248
159		0.015216116388262
160		0.013511644115487
161		0.011811105866212
162		0.010200709547134
163		0.008691961070246
164		0.007710901575742
165		0.006881649373532
166		0.006157353140367
167		0.005497998122897
168		0.004853194906031
169		0.004298424514325
170		0.003764861686919
171		0.003335320862491
172		0.002932034908895
173		0.002559121523658
174		0.002225856705450
175		0.001967464772773
176		0.001738316797158
177		0.001537001407415
178		0.001357847583612
179		0.001218672507030
180		0.001088999378998
181		0.000982181584236
182		0.000875653507815
183		0.000774894534804
184		0.000680005325288
185		0.000586077343479
186		0.000495591679379
187		0.000407436637457
188		0.000341646729059
189		0.000290557148350
190		0.000247394865974
191		0.000207095277703
192		0.000170812606167
193		0.000137557175570
194		0.000109026407096
195		0.000085538132525
196		0.000072245517632
197		0.000060099019392
198		0.000051054136096
199		0.000042816153443
200		0.000036188124964
201		0.000030309745072
202		0.000025624015765
203		0.000021317572856
204		0.000017068872746
205		0.000013263842836
206		0.000009540414718
207		0.000006491836165
208		0.000004517742787
209		0.000003368834617
210		0.000002582060989
211		0.000002073782244
212		0.000001631829284
213		0.000001198384259
214		0.000000815443915
215		0.000000498885625
216		0.000000336652442
217		0.000000237347589
218		0.000000184838202
219		0.000000151979060
220		0.000000120317834
221		0.000000092800904
222		0.000000067102175
223		0.000000046320440
224		0.000000036129648
225		0.000000028622226
226		0.000000021746675
227		0.000000016350785
228		0.000000011552354
229		0.000000008830107
230		0.000000006256724
231		0.000000003754239
232		0.000000002758173
233		0.000000002379350
234		0.000000002056656
235		0.000000001772225
236		0.000000001502475
237		0.000000001239661
238		0.000000001035253
239		0.000000000849691
240		0.000000000665921
241		0.000000000484854
242		0.000000000378610
243		0.000000000292956
244		0.000000000226275
245		0.000000000161239
246		0.000000000098200
247		0.000000000057572
248		0.000000000020017
249		0.000000000014749
250		0.000000000010130
251		0.000000000006606
252		0.000000000003934
253		0.000000000001971
254		0.000000000001096
255		0.000000000000747
256		0.000000000000550
257		0.000000000000358
258		0.000000000000248
259		0.000000000000143
260		0.000000000000072
261		0.000000000000049
262		0.000000000000035
263		0.000000000000022
264		0.000000000000015
265		0.000000000000011
266		0.000000000000007
267		0.000000000000005
268		0.000000000000004
269		0.000000000000002
270		0.000000000000001
