# eigen value		eigen vector
148.025569442694291	{0.197050809933997	0.244772747205230	0.296045348318616	0.307032272497342	0.248822112702166	0.291331912484585	0.281143245344125	0.155341756916776	0.275061482194932	0.208291468619628	0.228778714988696	0.255774027389981	0.257183411077391	0.268757809837774	0.242797289212099	0.187769815813850	}
34.767274018181794	{-0.352805224425053	0.285643548159708	0.226308816240534	-0.245707197433639	-0.245941960004527	0.123651898417617	-0.207523684081903	0.425139614046339	-0.116705195159216	0.216945907386052	-0.273195070660384	-0.178695369288750	0.105264353198232	0.373450476473755	-0.172861158845780	0.187300522309433	}
26.514131529967916	{0.083089636760436	-0.261290392993011	-0.209362436153330	-0.016031633030559	0.109735814485347	0.033722017397475	0.391495670561868	0.470967039138611	-0.141746385248549	-0.286316302720205	0.012070840820296	0.088436976547479	-0.058032535274645	0.415868001362617	-0.230931613701059	-0.390892079138752	}
20.209685601744315	{-0.162027548180283	0.221775588174709	0.107751182901283	0.063612919301176	-0.256785744410244	-0.090045513142976	0.330503024669104	-0.396785498165649	-0.442954290475218	-0.340704436026249	0.144710584141617	-0.128301278923281	-0.028423178292051	0.343427585196735	0.295864362806425	0.110504096443751	}
15.297766291490593	{-0.371166681817749	0.019257815066989	0.311429633922128	0.126585535658979	0.048103123649367	0.102797494107332	0.316780878509580	-0.147078318750361	-0.010636011469438	0.147002561244443	-0.177068493175285	0.385401366299001	-0.544459541894726	-0.144980705848936	-0.307728471024184	-0.015032369358802	}
13.781076478946581	{0.064190977221834	0.051006227956632	0.315553523722881	0.128080790405672	-0.459190702234622	0.067449688038399	0.092804605598212	-0.099734877387097	0.014721217918098	-0.110065500717587	-0.074055892987003	0.132002225277721	0.544761626801506	-0.243392946027042	-0.282281443288206	-0.415217659811835	}
9.051866687340512	{0.170229631357556	0.259610880446019	-0.290391003530593	0.004460390583120	-0.260068779608174	0.211815996224313	-0.127869418474455	-0.296346388040494	0.188302796271949	0.261333194672188	0.397378637741692	-0.081796277209437	-0.236018772733635	0.315477089763101	-0.375278547669333	-0.195411460943734	}
6.446789550741870	{0.055045263811509	0.263916488107179	-0.017727410154087	-0.062329643524149	0.551933603802912	-0.102491197662153	0.110391819894005	-0.388021139879145	0.062981491231417	0.026157527826594	-0.466226328511123	-0.244872381062616	0.214292535406886	0.186870298527725	-0.229155029749278	-0.172924172516307	}
-0.481236963202082	{0.255524100345085	-0.312697555442488	0.362638532790401	-0.384536578068492	0.034133511725768	0.012501565288893	-0.028637734909332	-0.172932771593939	0.149981071528211	-0.323728838818465	0.142273639612398	0.049350696574027	0.030145667173359	0.157886157971149	-0.385768530117049	0.448195511891333	}
-3.129623457750245	{-0.033587190184338	0.389238457033178	0.066531940007788	-0.475280215940632	0.101756556208156	-0.581539213941460	0.127316478984985	0.132609125236959	0.024889700788080	0.096103903098347	0.344733351759726	0.265572381483908	0.038586315421794	-0.110489140747717	-0.003698233495502	-0.147563408761671	}
-8.311529442083078	{-0.557529790186400	-0.149707943100964	-0.271436841187467	-0.043433512748570	-0.141479128475070	-0.091399452568531	0.225895694766529	-0.091891200399633	0.652955956670208	-0.132671369216550	0.011045869268866	-0.036309441498138	0.192147657867128	0.097098307022677	0.066724745665283	0.084534129377095	}
-14.919994967664596	{0.074659583818171	0.196392891198054	0.045034571413636	0.467713688671528	-0.062669797342807	-0.427581536374820	-0.426102736919159	0.074322977813564	0.196256189635389	-0.361584845987830	-0.165725227915204	0.271993066727831	-0.145213059863473	0.251195163454545	-0.073056013745372	0.031661555127375	}
-15.414829155748409	{-0.295888042437308	0.015113922257990	0.034761037530664	-0.264789536465950	0.254397523093724	0.415684692553966	-0.438522162462922	-0.156416332437057	-0.062474424127407	-0.266707875771336	0.113351536364120	0.378144733879739	0.072941536795265	0.107542182427940	0.204663126288531	-0.311399178966809	}
-25.591929037747896	{0.091363406269563	-0.358640711689137	-0.180652414717873	-0.084424985911134	-0.163420300976871	-0.205874755921216	-0.024844214090357	-0.238501507385347	-0.177456571609899	0.456241900160499	-0.240437998799889	0.486242534388917	0.198154059499074	0.327011240361343	0.107160844762311	0.071423467952376	}
-31.005308933683242	{0.189783736782971	0.400970548975823	-0.479857004371598	-0.164457091922193	-0.129874842303313	0.267105471446451	0.165653386382424	0.054809496296226	-0.042767598046916	-0.256112152460002	-0.277936690321965	0.338206847942638	0.046401933792179	-0.214117282118514	-0.078916703206747	0.337573052279447	}
-42.239707643228286	{-0.338969444191129	-0.033418835116461	-0.220792300411619	0.325626524826692	0.265382076506944	-0.063685324326499	-0.088935625580956	0.010196029313103	-0.359807363281981	0.039043125485000	0.353901195607989	0.060675212094637	0.341509917098651	-0.093266195710897	-0.429370500941630	0.277676387981541	}
